stock,endDate,accountsPayable,inventory,longTermDebt,netReceivables,netTangibleAssets,longTermInvestments,totalCurrentAssets,propertyPlantEquipment,otherStockholderEquity,deferredLongTermAssetCharges,totalCurrentLiabilities,cash,otherAssets,treasuryStock,goodWill,otherLiab,retainedEarnings,otherCurrentAssets,commonStock,totalAssets,otherCurrentLiab,deferredLongTermLiab,totalStockholderEquity,totalLiab,capitalSurplus,intangibleAssets,shortTermInvestments,shortLongTermDebt,minorityInterest
MS,2020-03-31,198074000000,,187443000000,204824000000,68194000000,118570000000,802646000000,,2095000000,,434724000000,131509000000,17433000000,17626000000,7125000000,238400000000,71518000000,17362000000,20000000,947795000000,117863000000,,77340000000,860567000000,23428000000,2021000000,177100000000,10956000000,1368000000
MS,2019-12-31,197834000000,,175382000000,173341000000,63779000000,108088000000,760337000000,,2788000000,,447083000000,4293000000,13756000000,21515000000,7143000000,186252000000,70589000000,90455000000,20000000,895429000000,125403000000,,73029000000,812732000000,23935000000,2107000000,194773000000,22273000000,1148000000
MS,2019-09-30,202915000000,,193161000000,169828000000,64512000000,108181000000,767883000000,,1598000000,,431201000000,35721000000,13365000000,18878000000,7139000000,190157000000,69071000000,58642000000,20000000,902604000000,113397000000,,73862000000,819054000000,23649000000,2211000000,225768000000,4948000000,1168000000
MS,2019-06-30,192098000000,,189993000000,158019000000,63770000000,105470000000,759805000000,,2051000000,,433725000000,38257000000,13391000000,17850000000,7158000000,180801000000,67588000000,57079000000,20000000,891959000000,117152000000,,73204000000,809114000000,23446000000,2276000000,218978000000,13707000000,1121000000
MSFT,2019-06-30,9382000000,2063000000,66662000000,29524000000,52554000000,2649000000,175552000000,43856000000,340000000,7536000000,69420000000,11356000000,14723000000,340000000,42026000000,35699000000,24150000000,10133000000,78520000000,286556000000,45860000000,,102330000000,184226000000,,7750000000,122476000000,,
MSFT,2018-06-30,8617000000,2662000000,72242000000,26481000000,38982000000,1862000000,169662000000,36146000000,2187000000,1369000000,58488000000,11946000000,7442000000,2187000000,35683000000,35707000000,13682000000,6855000000,71223000000,258848000000,38195000000,,82718000000,176130000000,,8053000000,121718000000,,
MSFT,2017-06-30,7390000000,2181000000,76073000000,22431000000,42483000000,6023000000,162696000000,30289000000,627000000,248000000,55745000000,7663000000,6076000000,627000000,35122000000,22986000000,17769000000,5183000000,69315000000,250312000000,30879000000,,87711000000,162601000000,,10106000000,125238000000,,
MSFT,2016-06-30,6898000000,2251000000,40557000000,18277000000,50392000000,10438000000,139660000000,18356000000,1537000000,219000000,59357000000,6510000000,3409000000,1537000000,17872000000,20796000000,2282000000,6091000000,68178000000,193468000000,33972000000,,71997000000,121471000000,,3733000000,106531000000,,
MSFT,2020-03-31,9246000000,1644000000,62862000000,22699000000,65582000000,2660000000,170505000000,49669000000,2676000000,,58707000000,11710000000,13696000000,2676000000,42064000000,33991000000,32012000000,8520000000,79813000000,285449000000,37432000000,,114501000000,170948000000,,6855000000,125932000000,3748000000,
MSFT,2019-12-31,8811000000,1823000000,63361000000,23525000000,60735000000,2755000000,167074000000,48961000000,255000000,,59640000000,8864000000,14630000000,255000000,42248000000,34225000000,30739000000,7495000000,79625000000,282794000000,37081000000,,110109000000,172685000000,,7126000000,125367000000,6247000000,
MSFT,2019-09-30,8574000000,2622000000,66478000000,19087000000,56440000000,2684000000,165896000000,46299000000,61000000,,58118000000,13117000000,14455000000,61000000,42113000000,34178000000,27240000000,7578000000,78882000000,278955000000,39896000000,,106061000000,172894000000,,7508000000,123492000000,3017000000,
MSFT,2019-06-30,9382000000,2063000000,66662000000,29524000000,52554000000,2649000000,175552000000,43856000000,340000000,,69420000000,11356000000,14723000000,340000000,42026000000,35699000000,24150000000,10133000000,78520000000,286556000000,45860000000,,102330000000,184226000000,,7750000000,122476000000,5516000000,
NEE,2019-12-31,3631000000,1328000000,37543000000,2807000000,32249000000,14604000000,7408000000,82010000000,169000000,210000000,13853000000,600000000,8913000000,169000000,4204000000,24392000000,25199000000,2673000000,5000000,117691000000,4624000000,3938000000,37005000000,75844000000,11970000000,552000000,,2124000000,4842000000
NEE,2018-12-31,2386000000,1223000000,26782000000,2969000000,32545000000,12784000000,6393000000,70334000000,188000000,235000000,17563000000,638000000,12592000000,188000000,891000000,21413000000,23837000000,1563000000,5000000,103702000000,3770000000,3920000000,34144000000,65821000000,10490000000,708000000,,2716000000,3737000000
NEE,2017-12-31,3235000000,1273000000,31410000000,2737000000,26185000000,8324000000,7181000000,72289000000,111000000,417000000,11243000000,1714000000,8118000000,111000000,764000000,25779000000,19020000000,1457000000,5000000,97963000000,3772000000,2902000000,28236000000,68432000000,9100000000,1287000000,,1673000000,1295000000
NEE,2016-12-31,3447000000,1289000000,27818000000,2439000000,22309000000,7916000000,7409000000,66912000000,70000000,461000000,10919000000,1292000000,5724000000,70000000,779000000,25925000000,15458000000,2389000000,5000000,89993000000,3970000000,2156000000,24341000000,64662000000,8948000000,1253000000,,2604000000,990000000
NEE,2020-03-31,3350000000,1371000000,41116000000,2621000000,32202000000,13160000000,9725000000,83873000000,192000000,,13722000000,3335000000,9678000000,192000000,4201000000,24686000000,24922000000,2398000000,5000000,120637000000,3571000000,3246000000,36403000000,79524000000,11668000000,,,2489000000,4710000000
NEE,2019-12-31,3631000000,1328000000,37543000000,2807000000,32249000000,14604000000,7408000000,82010000000,169000000,,13853000000,600000000,8913000000,169000000,4204000000,24392000000,25199000000,2673000000,5000000,117691000000,4624000000,3938000000,37005000000,75844000000,11970000000,,,2124000000,4842000000
NEE,2019-09-30,2838000000,1451000000,36144000000,3330000000,32463000000,14015000000,7679000000,78995000000,181000000,,13314000000,1131000000,9404000000,181000000,4129000000,24524000000,24835000000,1767000000,5000000,114222000000,3718000000,3399000000,36592000000,73982000000,11933000000,,,2888000000,3648000000
NEE,2019-06-30,2598000000,1427000000,33947000000,3121000000,31414000000,13953000000,7471000000,76136000000,191000000,,14412000000,1019000000,9496000000,191000000,3496000000,23699000000,24554000000,1904000000,5000000,110552000000,3191000000,3577000000,34910000000,72058000000,10542000000,,,2673000000,3584000000
NFLX,2019-12-31,674347000,,14759260000,,7121195000,,6178504000,2097221000,23521000,658206000,6855696000,5018437000,10996635000,23521000,,3355987000,4811749000,,2793929000,33975712000,5338306000,,7582157000,26393555000,,14703352000,,,
NFLX,2018-12-31,562985000,,10360058000,,9712376000,,9694135000,418281000,19582000,564425000,6487320000,3794483000,910843000,19582000,,3888257000,2942359000,,2315988000,25974400000,5442461000,,5238765000,20735635000,,14951141000,,,
NFLX,2017-12-31,359555000,,6499432000,,6789099000,,7669974000,319404000,20557000,478266000,5466312000,2822795000,652309000,20557000,,3465042000,1731117000,,1871396000,19012742000,4791663000,,3581956000,15430786000,,10371055000,,,
NFLX,2016-12-31,312842000,,3364311000,,4594701000,,5720291000,250395000,48565000,227248000,4586657000,1467576000,339906000,48565000,,2955842000,1128603000,,1599762000,13586610000,4076183000,,2679800000,10906810000,,7274501000,,,
NFLX,2020-03-31,545488000,,14170692000,1081547000,6228208000,,6447781000,2152455000,47054000,612000000,7853725000,5151884000,11822172000,47054000,,3226199000,5520816000,,2935532000,35059910000,5748338000,,8409294000,26650616000,,14637502000,,,
NFLX,2019-12-31,674347000,,14759260000,979068000,7121195000,,6178504000,2097221000,23521000,658206000,6855696000,5018437000,10996635000,23521000,,3355987000,4811749000,,2793929000,33975712000,5338306000,,7582157000,26393555000,,14703352000,,,
NFLX,2019-09-30,444129000,,12425746000,466168000,7727124000,,5327758000,1512992000,41246000,470000000,7257900000,4435018000,9512332000,41246000,,3443882000,4224779000,,2677972000,30941711000,5776048000,,6861505000,24080206000,,14588629000,,,
NFLX,2019-06-30,442194000,,12594135000,492034000,8499630000,,5877157000,1460399000,20352000,522000000,6933984000,5004247000,8228605000,20352000,,3591352000,3559535000,,2566365000,30171339000,5740978000,,6105548000,24065791000,,14605178000,,,
NKE,2019-05-31,2612000000,5622000000,3464000000,4272000000,8603000000,,16525000000,4744000000,231000000,1565000000,7866000000,4466000000,2011000000,231000000,154000000,3287000000,1643000000,1026000000,3000000,23717000000,2134000000,,9040000000,14677000000,7163000000,283000000,197000000,6000000,
NKE,2018-05-31,2279000000,5261000000,3468000000,3498000000,9373000000,,15134000000,4454000000,92000000,1978000000,6040000000,4249000000,2509000000,92000000,154000000,3141000000,3517000000,240000000,3000000,22536000000,697000000,,9812000000,12724000000,6384000000,285000000,996000000,6000000,
NKE,2017-05-31,2048000000,5055000000,3471000000,3677000000,11985000000,,16061000000,3989000000,213000000,2516000000,5474000000,3808000000,2787000000,213000000,139000000,1907000000,6907000000,217000000,3000000,23259000000,552000000,,12407000000,10852000000,5710000000,283000000,2371000000,6000000,
NKE,2016-05-31,2191000000,4838000000,1993000000,3241000000,11846000000,,15025000000,3520000000,318000000,2033000000,5358000000,3138000000,2422000000,318000000,131000000,1770000000,4151000000,489000000,3000000,21379000000,578000000,,12258000000,9121000000,7786000000,281000000,2319000000,89000000,
NKE,2020-02-29,2221000000,5807000000,3463000000,4473000000,8547000000,,15744000000,7690000000,57000000,2261000000,8280000000,2863000000,2288000000,57000000,223000000,2674000000,1128000000,823000000,3000000,26220000000,2705000000,,9045000000,17175000000,7971000000,275000000,319000000,4000000,
NKE,2019-11-30,2627000000,6199000000,3462000000,4792000000,8850000000,,16369000000,7550000000,52000000,2148000000,8264000000,3070000000,2182000000,52000000,224000000,2802000000,1577000000,393000000,3000000,26602000000,2062000000,,9351000000,17251000000,7719000000,277000000,432000000,6000000,
NKE,2019-08-31,2716000000,5835000000,3463000000,4656000000,8697000000,,16228000000,7447000000,180000000,2042000000,8070000000,3446000000,2071000000,180000000,224000000,2841000000,1721000000,552000000,3000000,26249000000,2034000000,,9200000000,17049000000,7296000000,279000000,198000000,6000000,
NKE,2019-05-31,2612000000,5622000000,3464000000,4272000000,8603000000,,16525000000,4744000000,231000000,1565000000,7866000000,4466000000,2011000000,231000000,154000000,3287000000,1643000000,1026000000,3000000,23717000000,2134000000,,9040000000,14677000000,7163000000,283000000,197000000,6000000,
NOC,2019-12-31,2226000000,783000000,12770000000,6660000000,10929000000,,10685000000,8423000000,97000000,508000000,9434000000,2245000000,1851000000,97000000,18708000000,8758000000,8748000000,,168000000,41089000000,3825000000,,8819000000,32270000000,,1040000000,,1109000000,
NOC,2018-12-31,2182000000,654000000,13883000000,6474000000,11857000000,,9680000000,6372000000,52000000,94000000,8274000000,1579000000,1222000000,52000000,18672000000,7309000000,8068000000,,171000000,37653000000,3701000000,,8187000000,29466000000,,1372000000,,517000000,
NOC,2017-12-31,1661000000,398000000,14399000000,4519000000,5375000000,,16587000000,4225000000,1000000,447000000,7092000000,11225000000,1456000000,1000000,12455000000,6505000000,6913000000,,174000000,35128000000,3182000000,,7132000000,27996000000,,52000000,,867000000,
NOC,2016-12-31,1554000000,816000000,7058000000,3299000000,7252000000,,6856000000,3588000000,5546000000,1462000000,5630000000,2541000000,2659000000,5546000000,12450000000,7667000000,10630000000,,175000000,25614000000,2722000000,,5259000000,20355000000,,61000000,,12000000,
NOC,2020-03-31,2071000000,785000000,14299000000,8054000000,10610000000,308000000,13128000000,8425000000,116000000,355000000,10177000000,3278000000,1670000000,116000000,18698000000,8385000000,9011000000,131000000,167000000,43203000000,3937000000,308000000,9062000000,34141000000,,974000000,,1790000000,
NOC,2019-12-31,2226000000,783000000,12770000000,6660000000,10929000000,382000000,10685000000,8423000000,97000000,508000000,9434000000,2245000000,1851000000,97000000,18708000000,8758000000,8748000000,119000000,168000000,41089000000,3825000000,317000000,8819000000,32270000000,,1040000000,,1109000000,
NOC,2019-09-30,2021000000,810000000,13826000000,7888000000,10099000000,367000000,10836000000,8122000000,87000000,83000000,8416000000,1127000000,1398000000,87000000,18707000000,7276000000,9649000000,128000000,169000000,40553000000,3784000000,295000000,9731000000,30822000000,,1123000000,,45000000,
NOC,2019-06-30,1962000000,810000000,13838000000,7489000000,10700000000,353000000,10159000000,7800000000,75000000,85000000,8155000000,1088000000,1358000000,75000000,18708000000,7296000000,9120000000,133000000,169000000,39584000000,3409000000,293000000,9214000000,30370000000,,1206000000,,545000000,
NOW,2019-12-31,52960000,,694981000,835279000,1827335000,1035732000,2826901000,870513000,25255000,,2752785000,775778000,988678000,25255000,156756000,63502000,352244000,179489000,189000,6022430000,2341622000,333448000,2127941000,3894489000,2454741000,143850000,915317000,,
NOW,2018-12-31,30733000,,661707000,574810000,861772000,596456000,2344693000,347216000,4035000,,2012573000,566204000,341348000,4035000,148845000,93661000,978780000,165055000,180000,3879140000,1762945000,282490000,1111199000,2767941000,2093834000,100582000,931718000,,
NOW,2017-12-31,32109000,,630018000,437051000,563100000,396242000,2421951000,245124000,5767000,,2039479000,726495000,271284000,5767000,128728000,102004000,958564000,110944000,174000,3550245000,1289268000,224252000,778744000,2771501000,1731367000,86916000,1052803000,,
NOW,2016-12-31,38080000,,507812000,322757000,238573000,273658000,1342535000,181620000,21133000,,1071498000,401238000,87566000,21133000,82534000,67496000,997390000,76780000,167000,2033767000,906531000,61990000,386961000,1646806000,1405317000,65854000,498124000,,
NOW,2020-03-31,73904000,,701288000,627034000,1887441000,1101338000,2805861000,935545000,14380000,,2721061000,808725000,976018000,14380000,207605000,68034000,304013000,189175000,190000,6197416000,2216180000,339727000,2266095000,3931321000,2584298000,171049000,1049980000,,
NOW,2019-12-31,52960000,,694981000,835279000,1827335000,1035732000,2826901000,870513000,25255000,,2752785000,775778000,988678000,25255000,156756000,63502000,352244000,179489000,189000,6022430000,2341622000,333448000,2127941000,3894489000,2454741000,143850000,915317000,,
NOW,2019-09-30,61906000,,686516000,539416000,1162624000,1022913000,2297213000,806282000,19631000,,2192561000,622925000,363551000,19631000,153902000,59775000,950968000,164073000,189000,4756808000,1874369000,293086000,1429473000,3327335000,2360621000,112947000,848148000,,
NOW,2019-06-30,65711000,,678145000,503376000,986875000,768116000,2442287000,761957000,13542000,,2224979000,583581000,356272000,13542000,152472000,55821000,991566000,156909000,188000,4602703000,1867783000,287432000,1260946000,3341757000,2238782000,121599000,1069803000,,
